ID;Descrição;Preço em R$
545;Case Gaveta Orico, 2 HDS SATA SSD M.2 NGFF, USB-C 3.1, RAID 0, RAID 1;739,90
546;Hd Sas Dell 1tb 3.5  0u738k, U738k, St31000424ss, 7.2k 6gbps;1.212,50
547;Hd Sas Dell 3.5 450GB, 15k.7 0h995n H995n St3450857ss;921,50
548;Case Orico, Para 15 HDS 2.5 e 3.5, 3 SSD M.2, Super Proteção, Prata - BSC-LSN15;479,90
549;HD Dell, 600GB, 0r72nv, R72nv, 2.5  Sas 10k, 6gb/s, 64mb, St9600205ss;901,60
550;HD Dell, 900GB, Sas 2.5, 04x1dr, 4x1dr, Sas 10000u/min 32mb, Wd9001bkhg;1.231,88
551;HD Dell Equallogic, 450GB, Sas, 3,5 15k, Pn 0rg5vk, Rg5vk, St3450857ss;1.775,60
552;HD Sas Dell, 300GB, 10k, 2,5, 6g, 0745gc, 745gc, St9300605ss;1.200,00
553;Hd Sas Sun Hitachi 146GB 10k 2.5 Polegadas - H101414scsun146g 0b22382;689,00
554;Hd Sas Hp 146GB 10k 2.5 Polegadas- Dg146baajb 0b22390;490,00
555;HD Wd Sata 1TB, 64mb, 7200rpm - Blue 6gb/s;347,70
556;Hd Dell Sas 300GB, 10k 2.5 0cwhnn Cwhnn Wd3001bkhg-18d22v0;997,50
557;Hd Hp 300GB, 12GB 15k Sas 2.5 - Eh0300jedhc;1.250,00
558;HD Sas Dell, 600GB, 096g91, 96g91, 10000u/min, 32mb, Sas-2 Wd6001bkhg 2.5;1.048,80
559;HD Sas Dell, 300GB, 2.5, 15k, 06wc9d, 6wc9d, 128mb, Sas-2, St300mp0005;1.260,00
560;HD Dell, 600GB, 0r72nv, R72nv, 2.5  Sas 10k, 6gb/s, 64mb, St9600205ss;901,60
561;HD Dell, 900GB, Sas 2.5, 04x1dr, 4x1dr, Sas 10000u/min 32mb, Wd9001bkhg;1.231,88
562;HD Dell Equallogic, 450GB, Sas, 3,5 15k, Pn 0rg5vk, Rg5vk, St3450857ss;1.775,60
563;HD Sas Dell, 300GB, 10k, 2,5, 6g, 0745gc, 745gc, St9300605ss;1.200,00
564;Hd Sas Dell 1tb 3.5  0u738k, U738k, St31000424ss, 7.2k 6gbps;1.212,50
565;Hd Sas Dell 3.5 450GB, 15k.7 0h995n H995n St3450857ss;921,50
566;Case Gaveta Orico, 2 HDS SATA SSD M.2 NGFF, USB-C 3.1, RAID 0, RAID 1;739,90
567;Disco Rígido Interno WD Black 2TB Performance, Classe 7200RPM, SATA 6GB/s, 64MB Cache, 3.5 Polegadas - Wd2003fzex;1.314,87
568;Hd Hgst 600GB, Sas 2,5 10k - Huc109060css600 Pn 0b26071;830,50
569;Hd Hpe 300GB, 10k Sas Dp 2.5 Polegadas - 493083-001;1.139,00
570;Hd 2.4tb Sas Hp 2.5 Polegadas, 12g, 10k Rpm Lff - 881457-b21;4.547,98
571;Hd Sas Hp 146GB 15k 2.5 Polegadas - Eh0146fcbvb Mk1401grrb 507129-010;859,90
572;Hd Sas Hp 146GB 10k 2.5 Polegadas - Eg0146fartr 6gbps;717,00
573;Dock Station Anker 563, USB-C, 10 Em 1;2.298,90
574;HD Western Digital 500GB WD Black, 2.5p, 7200 RPM, Para Notebook - Wd500lplx;444,24
575;Case Orico, Para 15 HDS 2.5 e 3.5, 3 SSD M.2, Super Proteção, Prata - BSC-LSN15;479,90
576;HD 1TB Hp Sas Hard Drive 12gb/s Interface, 7200 Rpm, 3.5-inch Large Form Factor (lff) Smart Carrier (sc) - 846612-001;3.953,69
577;Hd Sas Hp 146GB 10k 2.5 Polegadas- Dg146baajb 0b22390;490,00
578;Hd Sas Sun Hitachi 146GB 10k 2.5 Polegadas - H101414scsun146g 0b22382;689,00
579;Hd  2tb Sata 3 32mb, 7200rpm 3,5 Polegadas - Hua722020ala330;313,65
580;Gaveta Magelei, Para, HD 2.5 Polegadas, USB 3.0;49,90
581;HD Western Digital, 1TB, 6 GBPS, 64MB Sata, Para DVR, NVR - Wd10pur;396,00
582;HD Western Digital, 1TB, Para DVR Intelbras, 1000 GBs;237,00
583;Fone Sem Fio Neo Off, Branco, Estereo Intra Auricular, Bluetoot;114,90
584;Fone De Ouvido Com Mic Elg Stream Fashion Series Vermelho 1m;37,90
585;Gaveta Externa Vipower Para HD 2.5 Sata, USB 2.0;95,52
586;Hdd Hpe 2.4tb, Sas 12g, 10k Sff Ds Hd - 881457-b21;3.202,88
587;Case Externo Dex Dx-2531c Para HD SSD Note Pc USB C 3.1 Sata 2.5 Até 6 Gbps Cinza;92,90
588;HD Seagate Exos 7 e 10 Enterprise, 6TB, 7200RPM, 256MB, Sata - ST6000NM019B;2.363,40
589;HD Seagate Ironwolf St4000vn006, 4TB Nas Sata, 5400RPM, 256MB Cache;1.115,99
590;SSD Goldenfir 120GB Sata;129,00
591;Kit Trilho Telescópico Para Storage Asustor, 1U/2U - AS RAIL;847,60
592;HD Externo Toshiba Canvio Basics, 4TB, USB 3.0, 480 MBIT/s, Preto fosco  -  HDTB540XK3CA;764,75
593;Caixa Dio 19Polegadas Evus  24fo Para Rack Preto Ev-dio24;387,67
594;Hd Externo Seagate Expansion 1TB, Usb 3.0, Preto - Stkm1000400;415,25
595;Case De Gaveta Exbom CgHD-30 USB 3.0 Para HD 2.5 Sata Slim Externo;49,90
596;Gaveta C3tech Ch-350cb, Para HD Externo 2.5, USB 3.0;64,94
597;SSD Kingston 7.68TB, Dc600m, 2.5 Polegadas Sata 3 - Sedc600m/7680g;8.459,90
598;HD Hewlett Packard-R0q59a, HPE SD 8TB, SAS 7.2k LFF;4.079,72
599;Case Para HD, Hoopson - CHD-004;107,91
600;HD Lacie 4TB 1BIG Dock Thunderbolt, 3 USB-C E 3.0 - STHS4000800;3.499,00
601;Gaveta HD Netapp, 3.5pol  - 111-00734+c0;149,02
602;HD Externo Seagate 18TB, 3.5, USB 3.0, Preto - STKP18000400;4.149,99
603;HD Servidor Western Digital Gold 8tb - WD8004FRYZ-01VAEB0;1.664,61
604;HD Externo Seagate, 2TB, Expansion, USB 3.0 - Stea2000400;489,99
605;Hd Seagate Notebook 1TB, 5.400rpm, 128MB Cache Sata Iii 2.5´ 6.0GB/s - St1000lm048;503,74
606;HD Dell Equallogic, 600GB, 15k Sas 3.5, Ps4100, Ps4100xv, Ps4110xv, Ps6100, Ps6100xv, Ps6110xv, 00vx8j;2.116,00
607;HD Sas Dell, 1.2TB, 10k, Hfj8d, 0hfj8d, 6g 2.5 Enterprise Plus Equallogic;2.650,00
608;HD Sas Dell Equallogic, 300GB, 15k, 2.5, 0877y3, 877y3, Ps6210, Ps6100, Ps4210, Ps4110;2.190,00
609;HD Hp, 600GB, Sas 2.5, Eg0600fcspl, 689287-003, 507129-014, 652566-003;1.760,00
610;HD Dell Equallogic, 600GB, 2.5, 10k 6gbps Sas Hard Drive Hdd 0mhwn8 Mhwn8;1.518,00
611;HD Dell, 600GB, Sas, 0g76rf, G76rf, Huc109060css600, 10000u/min, 64mb Sas-2 2.5;1.315,60
612;HD Dell Equallogic, 600GB, 15k Sas Dpn, 0g6c6c, 12gbps, 2.5 St600mp0005;1.287,08
613;HD Hitachi, 600GB, Sas 2.5, 10k, Huc106060css600, 0b25659;699,00
614;HD Sas Hp, 600GB, 15k Sas, 2,5 Eh0600jedhe, Gpn 759221-006, 765424-b21, 765424-s21, 765867-001;2.438,00
615;HD Dell, 300GB, H8dvc;550,00
616;HD SSD Hp 3.2TB, Pcie X8 Mixed Use (mu) Half-height (hh) Digitally Signed Firmware (ds) Card - 879773-001;19.121,49
617;Hd Sas Hp 146GB 10k 2.5 - Dg0146farvu 518194-001;920,00
618;Hd Sas Dell 10k 2.5 146GB, 0x829k X829k - St9146803ss;512,00
619;Hd Sas Hp 146GB 10k 2.5 Polegadas - Dg146abab4 St9146802ss;465,00
620;HD Sas Hp, 600GB, 15k Sas, 2,5 Eh0600jedhe, Gpn 759221-006, 765424-b21, 765424-s21, 765867-001;2.438,00
621;Hd Wd Sata 3,5 Polegadas, Blue 1tb 7200rpm 64mb, Cache Sata 6.0GB/s - Wd10ezex;350,26
622;Hd Sas Hp 146GB 10k 2.5 - Dg0146farvu 518194-001;920,00
623;Hd Sas Dell 10k 2.5 146GB, 0x829k X829k - St9146803ss;512,00
624;Hd Sas Hp 146GB 10k 2.5 Polegadas - Dg146abab4 St9146802ss;465,00
625;Hd Sata Seagate 4tb 5.9k 3.5  0vf3t3 Vf3t3 - St4000dm000;2.160,00
626;Hd Seagate Enterprise 1tb Sas Servidor Dell/hp/lenovo/ibm;959,70
627;HD Dell Equallogic, 600GB, 15k Sas 3.5, Ps4100, Ps4100xv, Ps4110xv, Ps6100, Ps6100xv, Ps6110xv, 00vx8j;2.116,00
628;Kit Western Digital, 4 HDs Interno, 160GB;139,00
629;Kit Western Digital, 6 HDs, 160gb, Memoria Interna;198,00
630;Kit Western Digital, 7 HDs Internos, 160GB;227,50
631;Kit Western Digital, 9 Discos Rígidos, 160GB, Memoria Interna;283,50
632;Kit Western Digital, 5 HDs, 160GB, 3.5 Polegadas;170,40
633;Hd Dell 1tb 7200rpm Sata, Enterprise;625,50
634;HD Externo 1TB, USB 3.0 Wd;392,40
635;Kit Western Digital, 10 HDs, 160GB, Interno;310,60
636;HD Seagate Desk Sata2, 500GB, Rev St3500312cs;118,90
637;Gaveta Externa F3, Usb 2.0, HD 3.5, Preto - JC Cs3 5;88,90
638;Memória Notebook Upgamer Up3200, 3200MHz, DDR4;123,67
639;Hd Seagate Skyhawk, Para Dvr 1TB, 5900 RPM, Sata 3 - St1000vx005;351,00
640;SSD 480GB, Western Digital Green - Wds480g3g0a;203,62
641;HD Seagate, 450GB, Cheetah, 15k.7, St3450857ss;630,00
642;Hd 16TB Sata 3, 7200rpm, 256MB Cache, Seagate Skyhawk Ai Surveillance - St16000ve002;3.212,99
643;Fone De Ouvido Apple Airpods 2, Bluetooth 5.0, Branco - MV7N2AM/A;1.254,18
644;Memória Kingston Fury Beast Para Intel Xmp, Rgb, 16GB, 4800mhz, DDR5, Cl38, Preto - Kf548c38bba-16;602,13
645;SSD Goldenfir 256GB;159,00
646;Case Hd Externo Lehmox Para, Sata 2.5hdd, Ley-06, Usb 3.0;44,99
647;Hd Sas Hp 146GB 10k 2.5 Polegadas - Eg0146fawhu St9146803ss;608,00
648;Storage Nas Qnap Tvs-h1288x-w1250-16g Intel Xeon W-1250 3.3 Ghz 16GB Ddr4 Ecc Ram 8 Baias 160TB Torre;23.244,52
649;Storage Nas Qnap Ts-h1290fx-7232p-64g Amd Epyc 7232p 3.2ghz 64GB Rdimm Ecc Ddr4 Ram 240TB Torre;47.647,50
650;Storage Nas Qnap Tvs-472xt-i3-4g-au Intel Core I3-8100t 3.1 Ghz 4GB Ddr4 Ram 4 Baias 80TB Torre;13.612,10
651;Storage Qnap 128GB, NAS, AMD Ryzen 7 3700X, 4.4 Ghz, UDIMM 4x32GB DDR4, 2x Portas 10GbE, SFP+, 12 Baias - TS-H1277XU-RP-3700X;49.286,06
652;Storage Qnap Intel Atom C5125, 2.8GHZ, 8GB, DDR4, Rack 2u, 8 Baias;15.367,41
653;Hd Interno Toshiba 4tb 3,5 Polegadas, S300 Surveillance - Hdwt140uzsvari;719,67
654;Caixa Dio 19 Polegadas Evus Ev-dio12 12fo Para Rack, Preto;387,67
655;Hd Toshiba, 1tb, Sata 3, 5700rpm, 3,5 Polegadas - Dt01aba100v;463,06
656;Case Fy Gaveta, para Hd Sata Externo 2.5 Usb, Notebook, Em Alumínio;36,90
657;Case Fy Gaveta Hd Sata 2.5 Notebook, Usb 2.0, Externa;25,90
658;HD 18TB SAS Seagate Exos X18 Enterprise - ST18000NM004J;2.999,00
659;Hd Seagate 1tb 3.5 Polegadas, Sata Iii 6GB/s;363,27
660;Case Hd 2.5 Sata Exbom, USB 3.0;56,90
661;Storage Nas Qnap Ts-464u-8g, Intel Celeron N5095 2,9 Ghz, 8Gb, 4 Baias Rack Sem Hd;7.248,51
662;Hd Lacie 8tb 1big Dock Thunderbolt 3 USB-c E 3.0 - STHS8000800;5.699,00
663;HD Externo Portátil Lacie 1TB Rugged, USB 3.0, Branco - STHG1000400-SP;526,16
664;Case Para HD Knup, 2,5 Polegadas, Preto, Usb 3.0 - Kp-d001/b;11,66
665;Hd Wd Red Plus Nas 14tb, Para Servidor, 3.5 Polegadas, 5400rpm, 512mb, Sata 6GB/s - Wd140efgx;2.506,23
666;Storage Seagate Exos X 2u12 16gb Ram 192tb (12x16tb) Rack 2u - D4835x000000da-01;78.749,99
667;Gaveta Externa Para Hd Sata 2.5 Polegadas, Preta;35,59
668;HD Externo Western Digital 1TB, USB 3.0, Elements, Portatil 2.5;499,90
669;Case Para HD Externo Evolut - EO1200;61,84
670;Storage Nas Qnap Tvs-h874-i5-32g, Intel Core I5-12400 4,4 Ghz, 64Gb (2×32Gb), 8 Baias - Torre Sem Hd;24.808,41
671;HD Externo Seagate 2TB Game Drive PS4 Avengers Thor - STGD2000106;1.464,55
672;HD Seagate  2TB Skyhawk St2000vx015 Multi - GS0412;659,90
673;HD Hp, 300GB, Sas 2,5, Eh0300jdyth, 759221-002, 15k, 12gbps, 748385-001, 748385-001, Huc156030css20, 0b31343, 759208-b21;1.430,00
674;HD Sas 450GB, 2.5 Ultrastar C10k600, Hitachi Huc106045css600, 10k RPM, 64mb, Cache 6.0gbps  0b25646;980,00
675;HD Dell Sas, 300GB, 2.5 0740y7, 740y7,  10k 6g Mbf2300rc;810,00
676;HD Hgst, 600GB, Sas 2,5 10k  - Huc109060css600;890,00
677;HD Sas Dell, 300GB, 2.5, 07fjw4, 7fjw4, St300mp0005, 15k, 12gbps, 128mb;950,00
678;HD Dell Sas, 300GB, 0u709k, U709k, 2,5, Huc103030css600, 0b24191;1.790,00
679;HD Sas Dell, 600GB, 2.5 0wpjy9, Wpjy9, Al13sxl600n, 15000u/min, 64mb;1.499,60
680;HD Sas, 600GB, 2.5 Huc156060css204, Ultrastar C15k600, 15k Sas 12gb/s 2.5  0b31334;1.230,00
681;HD Sas Dell Equallogic, 300GB, 2.5, 10k, 0w6j6v, W6j6v, St9300605ss;1.850,00
682;HD Dell Sas, 500GB, 0r734k, R734k, St9500430ss, 7200u/min, 16mb Sas-2;1.350,00
683;Seagate Exos 15e900 Enterprise 15k St600mp0006 / St600mp0016 600gb, 2.5 Sas12g 15000 Rpm, 128mb Cache;1.370,80
684;HD Dell, 600GB, Sas 2.5, 0c5r62, C5r62, Wd6000bkhg, 10000u/min 32mb Sas-2;1.062,60
685;HD Western Digital 8TB Red, NAS, 7200RPM, 256MB, 3.5p, SATA, 6GB/s - Wd80efbx-68azzn0;3.990,00
686;Hd Sata Seagate 1tb 7.2k 3.5 Polegadas - St31000524as;384,12
687;HD Dell Sas, 300GB, Yp778, 0yp778, St3300656ss, 15k, 3g 3.5Polegadas Lff;919,08
688;HD Hp 6TB, Sas 12 Gb/s Transfer Rate Interface, 7200 Rpm, 3.5Polegadas, (lff) Midline (mdl) 512e Format Digitally Signed Firmware (ds) Smartdrive Carrier (sc) - 862140-001;8.248,67
689;HD Externo Portátil Seagate 2TB Avengers Hulk, PS4, USB 3.0 - 2HJAA7-570 STGD2000105;1.209,55
690;Storage Qnap 32GB, NAS, Intel Xeon W-1250, 4.7Ghz , ECC, UDIMM DDR4, 12 Baias - TVS-H1688X-W1250-32G;44.730,00
691;HD 1TB Hp Midline Sas, 7200 Rpm, 6gb/sec Transfer Rate 3.5-inch Large Form Factor (lff) - 743402-001;4.350,74
692;Hd Sas Hp 146GB 10k 2.5 Polegadas - Dg146babcf 460850-002;480,00
693;HD Dell Equallogic, 600GB, Sas 2.5, 10k, 6 Gbps, Sas Hd 0g11x0, G11x0, St9600204ss;1.518,00
694;HD Dell Sas, 450GB, 3,5, 0x163k, X163k, 15k 6g, St3450757ss, 9pw066-250;809,60
695;HD Sas Hp, 300GB, 2.5, Eg000300jwsjp, 876936-003, 873008-s21, 873008-b21, 873034-001, 128mb, Sas-3;2.150,00
696;Dock Station Orico, SATA 2.5 E 3.5, Com 2 Entradas, USB3.0 TIPO-B, Clone Off-line, Preto  - 6528US3-C;549,90
697;HD Sas Dell 3.5 1tb 7.2k 6gbps 0740yx 740yx St1000nm0001;1.250,00
698;Hd Seagate Ironwolf Nas, 14TB, 3.5 Polegadas, Sata - St14000ne0008;2.702,99
699;Kit Disco Rígido Interno Western Digital, 8 HDs, 160GB;256,00
700;Kit Western Digital, 2 HDs, 160GB De Memoria Interna;76,00
701;Kit Disco Rígido Interno Western Digital, 3 HDs, 160GB;109,00
702;HD Western Digital 1TB, 5400RPM, 6GB/s, 2.5p, SATA III - Wd10spzx;458,10
703;Gaveta Externa Dex Case, Para HD 2.5 SATA 3.0 - Dx-2530;59,90
704;Suporte Elg Tipo Prateleira Para Conversor - Ace08s.;32,90
705;Hdd Blue Western Digital Not, 500GB, Sata 2,5 Polegadas;158,51
706;Hd SSD Nvme M2 Hikvision 128GB - HS-SSD-E1000N;105,89
707;Hd Sas Hitachi Sun 146GB, 10k 2.5 0b24178 - H103014scsun146g;435,00
708;Hd 4TB Western Digital,Nas Sata,5400rpm,256mb Cache,Red Plus - Wd40efpx;854,99
709;SSD M.2 Corsair Mp600 Pro Lpx 1tb / Nvme Pci-exp Gen4 - (f1000gbmp600plp);894,67
710;HD Toshiba 1TB Surveillance S300, 5400 RPM, SATA - Hdwv110uzsva;396,00
711;Gaveta Magelei, Para, HD 2.5 Polegadas, USB 2.0;36,90
712;Storage Nas Qnap TS-464U-RP-8G , Intel Celeron N5095 2.9GHZ, 8GB, DDR4, 4 BAIAS, 2.5GBE - PCI-E  Rack 1U (sem Discos);11.608,00
713;Hd Seagate 4tb Exos 7e10 7200 Rpm St4000nm024b;1.799,00
714;Hd Toshiba Surveillance S300, 2tb, 5400 Rpm, Sata - Hdwt720uzsva;605,91
715;HD Western Digital Gold, 10TB, Servidor, 7200RPM, 256MB, 3.5 Pol, SATA 6GB/s - Wd102kryz-01a5ab0;1.902,69
716;Hd 3tb Western Digital Purple Surveillance, Sata Iii 6GB/s, Cache 256mb, 3.5 Polegadas - Wd33purz;730,41
717;Case Exbom Hd 2.5, Usb 3.0 - CgHD-30;59,90
718;Hd 3,5 Polegadas, Westerndigital Purple Pro, 22tb, Sata Iii, 512mb;6.539,90
719;Hd 3,5 Polegadas, Westerndigital Red Plus, 8tb, Sata Iii, 128mb;2.069,90
720;Hd 3,5 Polegadas, Western digital Purple Pro, 14tb, Sata Iii, 512mb Cache;2.824,90
721;"Case Para Hd, 2.5"", Usb 3.0, Transparente";49,90
722;Hd Seagate 4tb Skyhawk Surveillance, 3.5Polegadas Sata 3 5400rpm - St4000vx016;739,26
723;"Case Externo Para HD 2.5"", Com USB 3.0, Preto - CHDA-300";64,03
724;Bloco de resfriamento de água Bykski CPU, RGB (LGA 115x.20xx) - CPU-XPR-B-I-V2;407,55
725;Adaptador Hdd/Ssd para Notebook Via Baia De 9,5Mm Cd/Dvd Multi - GA172;61,90
726;HD Seagate Skyhawk, 14TB, 7200RPM - ST14000VX0008;3.203,19
727;Gaveta Externa Para HD 2.5 Maxprint, SATA USB 2.0 - 60000017;77,19
728;"HD Seagate Surveillance Skyhawk, 2TB, 3.5"", Sata - St2000vx008";627,80
729;Case Gaveta De Hd 2.5 Sata Para Usb 2.0 Ley-33 Lehmox;25,10
730;HD Western Digital 1TB Purple WD10PURX - 0076712-01;490,00
731;Case Gaveta B-Max, Para HD Externo, SATA 2.5, USB 2.0;79,29
732;Case De HD Hoopson 3,5'', Preto - Chd-004;109,90
733;Adaptador Caddy - Converte Baia De Gravador De Laptop Sata Para HD / SSD De 2.5 - 12,5mm - Hdca-s127;50,39
734;Case Para HD 2.5 - USB 2.0 - Goldentec 28607;78,29
735;HD Hewlett Packard 1TB ISS, SATA, 12G, 7.2K, LFF - 861686-B21;1.528,26
736;HD Externo Portátil Seagate 2TB Avengers Capitão América, USB 3.0 - 2HJAA9-570 STGD2000107;1.325,15
737;HD Lenovo 4TB DCG, SATA, 6G, 7.2K, LFF, G7 - 7XB7A00051;1.800,25
738;HD Lenovo 2TB DCG, SATA, 6GB, 7.2K, LFF - 7XB7A00050;1.385,75
739;HD Seagate 10TB Exos Para Servidor, 3.5 - ST10000NM0478;4.844,15
740;HD Seagate 2TB SkyHawk - ST2000VX008;473,61
741;HD Externo Portátil Hikvision 1TB T30 Rubber, USB 3.0, Azul - HS-EHD-T30-STD;349,90
742;Gaveta Sas Intel Para Servidor 2.5 Pn: D37158-002;99,00
743;Case para HD Externo 3.5 USB 2.0 - Maxprint – 60000019;165,82
744;Case Gaveta Externa Para Hd Sata 2.5 Usb 2.0;36,90
745;Case Gaveta Hd Sata Notebook Usb Externa Pc Tipo Case;38,90
746;HD Externo Western Digital 2TB, P10, USB 3.2, Gen 1, Preto - BAZC0020BBK-WESN;1.425,71
747;Case Gaveta Para HD 2.5 Sata De Notebook Sata Usb 2.0 Preto Alumínio Feasso - Fahd-01;71,15
748;HD Seagate 1TB Enterprise Servidor, SAS, 7200 RPM, 2.5 - ST91000640SS;980,00
749;HD Seagate 1TB Surveillance SkyHawk, 3.5, SATA - ST1000VX005;489,90
750;HD Hitachi 1TB Slim, 5400 RPM, Cachê 128MB, Para Notebook Toshiba, 7mm - MQ04ABF100;620,99
751;HD Externo Seagate 14TB Expansion, 3.5 - STEB14000400;3.859,00
752;Hpe Msa 2.4tb Sas 10k Sff Hdd For Msa1060 Msa2060 Msa2062;3.998,86
753;Case Gaveta Para Hd Sata 2.5 Usb 3.0 Orico - Transparente;224,30
754;Case Gaveta Para Hd Sata 2.5 Type-c - 2139c3-g2 - Orico - Transparente;166,45
755;HD Externo WD 4TB My Passport, USB 3.0, Vermelho - WDBPKJ0040BRD-WESN;0
756;HD Externo Seagate Expansion, 6TB, USB, Preto - STKP6000400;0
757;HD WD Purple Pro 12TB, 7200RPM, Cache 256MB, 3.5´, SATA - WD121PURP;0
758;"HD Seagate IronWolf 4TB NAS, 3.5"", SATA - ST4000VN006";0
759;HD Toshiba Surveillance S300 PRO, 8TB, 7200 RPM, 3.5, SATA- HDWT380UZSVAR;0
760;HD Toshiba N300, 8TB, 7200 RPM, NAS, 3.5, SATA - HDWG480XZSTA;0
761;HD Interno WD Gold Enterprise Class, 12TB, 7200 RPM, 3.5´, SATA - WD121KRYZ;0
762;HD WD Black Performance, 4TB, 3.5´, SATA - WD4005FZBX;0
763;HD Seagate IronWolf NAS, 8TB, SATA - ST8000VN004;0
764;HD Seagate IronWolf NAS, 14TB, 3.5´, SATA - ST14000NE0008;0
765;HD WD Red 4TB NAS, 3.5', SATA, NAS/RAID - WD40EFAX;0
766;HD Seagate 2TB BarraCuda, 3.5', SATA - ST2000DM008;0
767;HD WD Red Pro NAS, 14TB, 7200 RPM 255MB/s, 3.5, SATA - WD141KFGX;0
768;HD Seagate SATA 3,5´ BarraCuda 3TB 5400RPM 256MB Cache SATA 6Gb/s - ST3000DM007;0
769;HD Interno WD Gold Enterprise Class, 14TB, 7200 RPM, 3.5´, SATA - WD141KRYZ;0
770;HD WD Purple Surveillance 4TB, 5400RPM, Cache 256MB, 3.5, SATA - WD42PURZ;0
771;HD WD Externo Portátil My Passport,  2TB, USB 3.2 - WDBYVG0020BBK-WESN;0
772;HD Externo 4TB Adata HD710 Pro, 2.5', USB 3.2, Anti-Queda, à Prova D'água, IPX68, Preto - AHD710P-4TU31-CBK;0
773;HD Externo WD 1TB My Passport, USB 3.0, Preto - WDBYVG0010BBK-WESN;0
774;HD WD Red 6TB NAS, 3.5', SATA - WD60EFAX;0
775;HD Seagate 10TB IronWolf, 3.5', SATA - ST10000VN0008;0
776;HD Toshiba 1TB P300, 3.5', SATA - HDWD110UZSVA;0
777;HD Externo Seagate LaCie 1Big Dock, 10TB, Dual Thunderbolt 3, DisplayPort, USB, SD/CF Slots, Preto - STHS10000800;0
778;HD Externo 5TB WD Elements Portátil, USB 3.0, Antichoque, Preto - WDBU6Y0050BBK-WESN;0
779;HD Seagate 4TB Skyhawk, 3.5', SATA - ST4000VX013;0
780;HD Externo 1TB Adata HC660 Ultra Slim, USB 3.2, Anti-Choque, Cinza - AHC660-1TU31-CGY;0
781;HD Seagate BarraCuda, 1TB, 7.200 RPM, 128MB, 3.5', SATA - ST1000DM014;0
782;Storage Synology NAS DiskStation Realtek RTD1296, Quad Core 1.4GHz, 2GB, DDR4, Torre, 4 Baias Sem Disco - DS418;0
783;Gaveta Adaptadora MD9 de HD para Notebook, 12.7mm - 8068;0
784;HD Seagate Surveillance SkyHawk, 2TB, 3.5´, SATA - ST2000VX008;0
785;HD LaCie Externo Rugged 4TB, USB 3.1-C, Clay Orange - STFR4000800;0
786;HD Toshiba 4TB Performance X300, 3.5', SATA - HDWE140XZSTA;0
787;HD Externo WD 1TB Elements, USB 3.0, Preto -  WDBUZG0010BBK;0
788;HD Seagate 6TB IronWolf NAS, 3.5', SATA - ST6000VN001;0
789;HD Externo 2TB Adata HV300 Ultra Slim, USB 3.2, Branco - AHV300-2TU31-CWH;0
790;HD Seagate 1TB Surveillance SkyHawk, 3.5', SATA - ST1000VX005;0
791;HD Externo Seagate 1TB Expansion, USB 3.0, Preto - STEA1000400;0
792;HD Interno Seagate Exos 7E10, 4TB, 7200 RPM, 512n SAS - ST4000NM001B;0
793;HD Seagate BarraCuda, 500GB, 2.5´, Notebook, SATA - ST500LM030;0
794;Case C3Tech para HD 2.5', USB 3.0, Vermelho - CH-300RD;0
795;HD WD Purple 1TB Surveillance, 3.5', SATA - WD10PURZ;0
796;Storage WD NAS My Cloud Home, 8TB, 1 Baia - WDBVXC0080HWT-NESN;0
797;HD Seagate SkyHawk AI, 8TB, 7200 RPM, 3.5', SATA - ST8000VE001;0
798;HD Externo 1TB Adata HD710 Pro, 2.5', USB 3.2, Anti-Queda, à Prova D'água, IPX68, Camuflado - AHD710MP-1TU31;0
799;HD WD Red Plus, 12TB, 7200 RPM, 256MB, 3.5, SATA - WD120EFBX;0
800;HD Externo Seagate Expansion, 8TB, USB, Preto - STKP8000400;0
801;HD Externo 1TB Adata HD710 Pro, 2.5', USB 3.2, Anti-Queda, à Prova D'água, IPX68, Preto - AHD710P-1TU31-CBK;0
802;HD Toshiba L200, 2TB, 5400 RPM, 2.5, SATA, para Notebook - HDWL120UZSVA;0
803;HD Externo WD 4TB Elements, USB 3.0, Preto - WDBU6Y0040BBK;0
804;HD Seagate 6TB IronWolf Pro, SATA -  ST6000NE000;0
805;HD Seagate 4TB IronWolf NAS, 3.5', SATA - ST4000VN008;0
806;HD Externo 1TB Adata HD710 Pro, 2.5', USB 3.2, Anti-Queda, à Prova D'água, IPX68, Azul- AHD710P-1TU31-CBL;0
807;HD Toshiba 6TB Performance X300, 3.5', SATA - HDWR160XZSTA;0
808;HD Seagate IronWolf NAS 18TB, 3.5´, SATA - ST18000NE000;0
809;HD Externo Portátil LaCie, 4TB, Mobile Drive, USB e USB-C, Prata Lunar - STHG4000400;0
810;HD Externo LaCie 4TB d2 Professional, USB 3.0, Preto - STHA4000800;0
811;HD Externo LaCie 4TB Rugged RAID Pro Mobile, USB-C - STGW4000800;0
812;HD WD Externo Portátil My Passport,  4TB, USB 3.0 - WDBPKJ0040BBK-WESN;0
813;HD Interno Seagate SkyHawk AI, 10TB, SATA 6Gb/s - ST10000VE001;0
814;Case C3Tech para HD 2.5', Cinza - CH-200GY;0
815;Storage WD NAS My Cloud Home, 2TB, 1 Baia - WDBVXC0020HWT-NESN;0
816;HD WD Externo Portátil My Passport, 2TB, USB 3.2, Vermelho - WDBYVG0020BRD-WESN;0
817;HD Seagate Skyhawk 2TB, 256MB, 3.5, SATA - ST2000VX017;0
