ID;Descrição;Preço em R$
502;Placa Mãe Asus Prime H510M-A, Intel Socket LGA1200, microATX, DDR4;0
503;Placa Mãe Asus TUF Gaming H310M-Plus/BR, Intel LGA 1151, mATX, DDR4;0
504;Placa Mãe MSI Bazooka, Intel LGA 1200, mATX, DDR4 - MAG B560M BAZOOKA;0
505;Placa Mãe Asus ROG Crosshair VIII Hero Wi-Fi, AMD AM4, ATX, DDR4;0
506;Placa Mãe ASRock H510M-HVS, Intel LGA1200, mATX, DDR4 (rev. 2.0);0
507;Placa Mãe Goldentec H81M SQBOX, Intel LGA 1150, Micro ATX, DDR3 - 43765;0
508;Placa Mae Asus Rog Strix X670E-I Gaming Wi-Fi, AMD X670, AM5, DDR5 - 90MB1B70-M0EAY0;0
509;Placa Mãe MSI Mag B760 Tomahawk, Intel LGA 1700, ATX, DDR4, Wi-Fi, Bluetooth - MAG B760 TOMAHAWK WIFI DDR4;0
510;Placa Mãe Asus ROG STRIX B760-G GAMING WIFI, Intel, mATX, DDR5, Wi-Fi, Bluetooth - 90MB1EQ0-M0EAY0;0
511;Placa Mãe Gigabyte Z690 Aorus Ultra, Intel LGA 1700, ATX, DDR5, M.2 NVME, Wi-Fi (rev. 1.0);0
512;Placa Mãe Asus ROG Strix B550-F Gaming II, AMD AM4, ATX, DDR4, Wi-Fi, Aura Sync RGB;0
513;Placa Mãe Gigabyte AORUS Z790 XTREME X, Intel, E-ATX, DDR5, RGB, Wi-Fi, Bluetooth - Z790 AORUS XTREME X;0
514;Placa Mãe ASRock A320M-HD R4, AMD AM4, Micro ATX, DDR4;0
515;Placa Mãe MSI MAG B550 Tomahawk, AMD AM4, ATX, DDR4;0
516;Placa Mãe Asus ROG Strix B660-A Gaming Wi-Fi D4, Intel LGA 1700 B660, ATX, DDR4;0
517;Placa-Mãe ASRock Z690 Phantom Gaming 4/D5, Intel LGA 1700, ATX, DDR5, M.2 NVMe - Z690 Phantom Gaming 4/D5;0
518;Placa Mãe Asus Prime H570M-PLUS, Intel Socket LGA1200, microATX, DDR4;0
519;Placa Mãe NZXT N7 B550, AMD AM4, ATX, DDR4, Wi-Fi, Bluetooth, Branco - N7-B55XT-W1;0
520;Placa Mãe Asus TUF Gaming B650-Plus Wi-Fi, AMD AM5 B650, ATX, DDR5, Wi-Fi - 90MB1BZ0-M0EAY0;0
521;Placa Mãe Asus Rog Strix X670E-E Gaming Wi-Fi, AMD X670, AM5, DDR5 - 90MB1BR0-M0EAY0;0
522;Placa Mãe Gigabyte Z490M Gaming X, Intel LGA 1200, mATX, DDR4;0
523;Placa Mãe Aorus B550M Pro-P, AMD B550, Micro ATX, DDR4 (rev. 1.0);0
524;Placa Mãe Galax B550M, AMD AM4, M-ATX, DDR4;0
525;Placa Mãe Asus Prime X670E-Pro Wi-Fi, AMD X670, AM5, DDR5 - 90MB1BL0-M0EAY0;0
526;Placa Mãe Asus ROG Strix Z590-E Gamimg Wi-Fi, Intel LGA1200, ATX, DDR4, RGB Aura Sync;0
527;Placa Mãe Gigabyte Z590 Vision D, Intel LGA1200, ATX, DDR4, M.2 NVME, Wi-Fi, Bluetooth, (rev. 1.0);0
528;Placa Mãe Gigabyte Z590 UD, Intel LGA 1200, ATX, DDR4, M.2 NVMe, (rev. 1.0);0
529;Placa Mãe Gigabyte B660 A Master, Intel LGA 1700, ATX, DDR4, M.2 NVME, Wi-Fi;0
530;Placa Mãe Gigabyte H510M S2H V2 (rev. 1.0), Intel,  micro ATX, DDR4 - H510M S2H V2;0
531;Placa Mãe Gigabyte X570S Aorus Elite AX, AMD AM4, ATX, DDR4, LED RGB, Wi-Fi, Bluetooth, (rev. 1.1);0
532;Placa Mãe ASRock B550M Pro4, AMD AM4, Micro ATX, DDR4;0
533;Placa Mãe Gigabyte B560M Gaming HD, Intel LGA 1200, Micro ATX, RGB, (rev. 1.0);0
534;Placa Mãe Asus TUF Gaming B660-PLUS Wi-Fi D4, Intel LGA 1700 B660, ATX, DDR4;0
535;Placa Mãe ASRock B560M Pro4, Intel LGA 1200, Micro ATX, DDR4;0
536;Placa Mãe Asus TUF GAMING B560M-PLUS WIFI, Intel LGA1200, microATX, DDR4 - 90MB1770-M0EAY0;0
537;Placa Mãe Gigabyte Z690 Aorus Pro, Intel LGA 1700, ATX, DDR5, M.2 NVME, (rev. 1.0);0
538;Placa Mãe Gigabyte X570S Aorus Elite, AMD AM4, ATX, DDR4, LED RGB, (rev. 1.0);0
539;Placa Mãe Asus ROG Strix Z690-F Gaming Wi-Fi, Intel 1700, DDR5, ATX, RGB, Wi-Fi, Bluetooth;0
540;Placa Mãe Asus Prime B450M Gaming/BR, AMD AM4, mATX, DDR4;0
541;Placa Mãe Gigabyte B560M Aorus Pro, Intel LGA1200, Micro ATX, DDR4, RGB, (rev. 1.0);0
542;Placa Mãe MSI MEG Z590 Unify, Intel LGA 1200, ATX, DDR4, Wi-Fi;0
543;Placa Mãe MSI MAG B550M Bazooka, AMD AM4, mATX, DDR4;0
544;Placa Mãe Gigabyte B660M Aorus PRO, Intel LGA1700, DDR5, mATX, (rev. 1.0);0
545;Placa Mãe Asus Prime Z790-P Wi-Fi, Intel LGA1700 Z790, ATX, DDR5 - 90MB1CJ0-M0EAY0;0
546;Placa Mãe ASRock B550 Pro4, AMD AM4, ATX, DDR4;0
547;Placa Mãe Asus TUF GAMING A620M-PLUS WIFI, AMD AM5, mATX, DDR5, Wi-Fi, Bluetooth - 90MB1F00-M0EAY0;0
548;Placa Mãe Asus Prime Z690-P D4, Intel LGA 1700, ATX, DDR4;0
549;Placa Mãe MSI MAG Z490 Tomahawk, Intel LGA 1200, ATX, DDR4;0
550;Placa Mãe Gigabyte B450M S2H, AM4, mATX, DDR4;0
551;Placa Mãe Asus Prime H670 Plus D4, LGC 1700 H670, ATX, DDR4;0
552;Placa Mãe Gigabyte Z690 Aorus Elite, Intel LGA 1700, ATX, DDR5, M.2 NVMe;0
553;Placa Mãe Asus TUF Gaming Z590-PLUS Wi-Fi, Intel Z590 LGA1200, DDR4, ATX;0
554;Placa Mãe Asus Prime A320M-K/BR, AMD AM4, mATX, DDR4;0
555;Placa Mãe Gigabyte Z390 M Gaming (rev. 1.0), Intel LGA 1151, mATX, DDR4;0
556;Placa Mãe Gigabyte Aorus B360M Aorus Gaming 3, Intel LGA 1151, mATX, DDR4;0
557;Placa Mãe MSI H510M-A PRO, Intel LGA1200, mATX, DDR4;0
558;Placa Mãe Asus TUF Gaming H670-PRO Wi-Fi D4, LGA 1700 H670, ATX, DDR4;0
559;Placa Mãe Aorus B550 Elite V2, AMD B550, ATX, DDR4, (rev. 1.0);0
560;Placa Mãe Asus ROG MAXIMUS Z690 HERO, Intel 1700 Z690, DDR5, ATX;0
561;Placa Mãe Gigabyte Z590 Aorus Elite, LGA 1200, ATX, DDR4, (rev. 1.0);0
562;Placa Mãe Gigabyte B660M A PRO AX, Intel LGA 1700, mATX, DDR4, M.2 NVME, Wi-Fi;0
563;Placa Mãe Gigabyte Z690 Aero D, Intel LGA 1700, ATX, DDR5, M.2 NVME, Wi-Fi, (rev. 1.0);0
564;Placa Mãe Asus Prime B760m-a WIFI, Intel LGA 1700, Matx, D4,DDR4 - 90mb1cx0-m0eay0;0
565;Placa Mãe ASRock A320M-HD, AMD AM4, mATX, DDR4;0
566;Placa Mãe Asus EX-A320M-Gaming, AMD AM4, mATX, DDR4;0
567;Placa Mãe Asus TUF B360M-Plus Gaming/BR, Intel LGA 1151, mATX, DDR4;0
568;Placa Mãe Asus ROG Strix B450-F Gaming, AMD AM4, ATX, DDR4;0
569;Placa Mãe Asus Prime B450M-A, AMD AM4, mATX, DDR4;0
570;Placa Mãe Gigabyte Aorus B450 Aorus Pro Wi-Fi, AMD AM4, ATX, DDR4;0
571;Placa Mãe Asus B150M-C D3/BR, Intel LGA1151, mATX, DDR3;0
572;Placa Mãe ASRock B450 Gaming K4, AMD AM4, ATX, DDR4;0
573;Placa Mãe Asus TUF B450M-Plus Gaming, AMD AM4, mATX, DDR4;0
574;Placa-Mãe Asus TUF B450-Plus Gaming, AMD AM4, ATX, DDR4;0
575;Placa Mãe Gigabyte Aorus B450 Aorus Pro, AMD AM4, ATX, DDR4;0
576;Placa Mãe Gigabyte Aorus B450 Aorus Elite, AMD ATX, DDR4;0
577;Placa Mãe Gigabyte H310M H 2.0, Intel LGA 1151, mATX, DDR4, (rev. 1.0);0
578;Placa Mãe Gigabyte H310M DS2 2.0, Intel LGA 1151, mATX, DDR4;0
579;Placa Mãe Gigabyte GA-AB350M-DS3H V2, AMD AM4, mATX, DDR4;0
580;Placa Mãe Gigabyte H310M M.2 2.0, Intel LGA 1151, mATX, DDR4;0
581;Placa Mãe Asrock X570 PRO4, AMD AM4, ATX, DDR4;0
582;Placa Mãe Asrock X570 Phantom Gaming 4, AMD AM4, ATX, DDR4;0
583;Placa Mãe Asrock ASRock X570 Steel Legend, AMD AM4, ATX, DDR4;0
584;Placa Mãe Asus EX-B365M-V5, Intel LGA 1151, mATX, DDR4;0
585;Placa Mãe Gigabyte Aorus X570 Aorus Ultra, AMD AM4, ATX, DDR4;0
586;Placa Mãe Gigabyte Aorus X570 Aorus Elite, AMD AM4, ATX, DDR4;0
587;Placa Mãe Gigabyte Aorus X570 Aorus Pro Wi-Fi, AMD AM4, ATX, DDR4, (rev 1.0);0
588;Placa Mãe Gigabyte X570 Gaming X, AMD AM4, ATX, DDR4;0
589;Placa Mãe Gigabyte H310M S2P 2.0, Intel LGA 1151, mATX, DDR4;0
590;Placa Mãe MSI B365M PRO-VDH, Intel LGA-1151, mATX, DDR4;0
591;Placa Mãe Gigabyte B365M DS3H, Intel LGA 1151, mATX, DDR4;0
592;Placa Mãe Gigabyte B450 Gaming X, AM4, ATX, DDR4;0
593;Placa Mãe Gigabyte Aorus X570 Aorus Pro, AM4, ATX, DDR4;0
594;Placa Mãe ASRock X570 Extreme4, AMD AM4, ATX, DDR4;0
595;Placa Mãe ASRock X570 Phantom Gaming 4S, AMD AM4, ATX, DDR4;0
596;Placa Mãe Asus TUF Gaming Z490-Plus Wi-Fi, Intel LGA 1200, ATX, DDR4;0
597;Placa Mãe Asus Prime Z490-P, Intel LGA 1200, ATX, DDR4;0
598;Placa Mãe Asus Prime Z490M-Plus, Intel LGA 1200, mATX, DDR4;0
599;Placa Mãe ASRock B365M Pro4-F, Intel LGA1151, mATX, DDR4;0
600;Placa Mãe Gigabyte Aorus Z490 Aorus Ultra, Intel LGA1200, ATX, DDR4, (rev 1.0);0
601;Placa Mãe Gigabyte Aorus Z490 Aorus Elite, Intel LGA 1200, ATX, DDR4;0
602;Placa Mãe Gigabyte Aorus Z490 Aorus Elite AC, Intel LGA 1200, ATX, DDR4;0
603;Placa Mãe Gigabyte Z490 Gaming X, Intel LGA 1200, ATX, DDR4;0
604;Placa Mãe Gigabyte Aorus Z490 Aorus PRO AX, Intel LGA 1200, ATX, DDR4;0
605;Placa Mãe Gigabyte Z490 Vision D, Intel LGA 1200, ATX, DDR4;0
606;Placa Mãe Gigabyte Z490 Vision G, Intel LGA 1200, ATX, DDR4;0
607;Placa Mãe Gigabyte Z490M, Intel LGA 1200, mATX, DDR4;0
608;Placa Mãe Gigabyte Z490 UD, Intel LGA 1200, ATX, DDR4;0
609;Placa Mãe Asus Prime H410M-A, Intel LGA 1200, mATX, DDR4;0
610;Placa Mãe Asus EX-B460M-V5, Intel LGA 1200, mATX, DDR4;0
611;Placa Mãe Asus ROG Strix B460-F Gaming, Intel LGA 1200, ATX, DDR4;0
612;Placa Mãe Asus ROG Strix B460-H Gaming, Intel LGA 1200, ATX, DDR4;0
613;Placa Mãe Asus ROG Strix B460-G Gaming, Intel LGA 1200, mATX, DDR4;0
614;Placa Mãe Asus ROG Maximus XII Extreme, Intel LGA 1200, eATX, DDR4;0
615;Placa Mãe Asus ROG Maximus XII Formula, Intel LGA 1200, ATX, DDR4;0
616;Placa Mãe Asus ROG Maximus XII Hero Wi-Fi, Intel LGA 1200, ATX, DDR4;0
617;Placa Mãe Asus ROG Strix Z490-F Gaming, Intel LGA 1200, ATX, DDR4;0
618;Placa Mãe Asus ROG Strix Z490-A Gaming, Intel LGA 1200, ATX, DDR4;0
619;Placa Mãe Asus ROG Strix Z490-G Gaming Wi-Fi, Intel LGA 1200, mATX, DDR4;0
620;Placa Mãe Asus Prime Z490-A, Intel LGA 1200, ATX, DDR4;0
621;Placa Mãe Asus ROG Strix Z490-H Gaming, Intel LGA 1200, ATX, DDR4;0
622;Placa Mãe MSI MEG Z490 Ace, Intel LGA 1200, ATX, DDR4;0
623;Placa Mãe MSI MPG Z490 Gaming Carbon Wi-Fi, Intel LGA 1200, ATX, DDR4;0
624;Placa Mãe Asus ROG STRIX Z490-G Gaming, Intel LGA 1200, mATX, DDR4;0
625;Placa Mãe Asus TUF Gaming B460M-Plus Wi-Fi, Intel LGA 1200, mATX, DDR4;0
626;Placa Mãe ASRock Z490 Taichi, Intel LGA 1200, ATX, DDR4;0
627;Placa Mãe ASRock Z490 PG Velocita, Intel LGA 1200, ATX, DDR4;0
628;Placa Mãe ASRock Z490 Steel Legend, Intel LGA 1200, ATX, DDR4 - 90-MXBC10-A0UAYZ;0
629;Placa Mãe ASRock Z490 Phantom Gaming 4, Intel LGA 1200, ATX, DDR4 - 90-MXBC60-A0UAYZ;0
630;Placa Mãe ASRock B460 Phantom Gaming 4, Intel LGA 1200, ATX, DDR4;0
631;Placa Mãe ASRock B460M-HDV, Intel LGA 1200, Micro ATX, DDR4;0
632;Placa Mãe Gigabyte B460 HD3, Intel LGA 1200, ATX, DDR4;0
633;Placa Mãe Aorus B460M Aorus Pro, Intel LGA 1200, mATX, DDR4;0
634;Placa Mãe Gigabyte B460M D3H, Intel LGA 1200, mATX, DDR4;0
635;Placa Mãe Gigabyte B460M DS3H, Intel LGA 1200, mATX, DDR4;0
636;Placa Mãe Gigabyte B460M Gaming HD, Intel LGA 1200, mATX, DDR4;0
637;Placa Mãe Asus TUF Gaming B550-Plus, AMD AM4, ATX, DDR4;0
638;Placa Mãe Asus TUF Gaming B550M-Plus Wi-Fi, AMD AM4, mATX, DDR4;0
639;Placa Mãe Asus Prime B550M-A Wi-Fi, AMD AM4, mATX, DDR4;0
640;Placa Mãe Asus Prime B460M-A, Intel LGA 1200, mATX, DDR4;0
641;Placa Mãe MSI MAG B460 Tomahawk, Intel LGA 1200, ATX, DDR4;0
642;Placa Mãe Gigabyte H470 Aorus Pro AX, Intel LGA1200, ATX, DDR4;0
643;Placa Mãe Gigabyte B460 Aorus Pro AC, Intel LGA1200, ATX, DDR4;0
644;Placa Mãe Gigabyte B550M S2H, AMD AM4, Micro ATX, DDR4;0
645;Placa Mãe Gigabyte B450M DS3H Wi-Fi, AMD AM4, Micro ATX, DDR4;0
646;Placa Mãe Gigabyte B450M H, AMD AM4, Micro ATX, DDR4;0
647;Placa Mãe ASRock Z490 Pro4, Intel LGA1200, ATX, DDR4;0
648;Placa Mãe ASRock B460M Steel Legend, Intel LGA1200, Micro ATX, DDR4;0
649;Placa Mãe ASRock B550 Steel Legend, AMD AM4, ATX, DDR4;0
650;Placa Mãe ASRock B550M Steel Legend, AMD AM4, Micro ATX, DDR4;0
651;Placa Mãe ASRock A320M-HDV R4.0, AMD AM4, Micro ATX, DDR4;0
652;Placa Mãe ASRock B550M-HDV, AMD AM4, Micro ATX, DDR4;0
653;Placa Mãe Asus TUF Gaming A520M-Plus, AMD AM4, mATX, DDR4;0
654;Placa Mãe Asus Prime A520M-A, AMD AM4, mATX, DDR4;0
655;Placa Mãe Asus Prime A520M-K, AMD AM4, mATX, DDR4;0
656;Placa Mãe ASRock H310CM-HDV, Intel LGA 1151, Micro ATX, DDR4;0
657;Placa Mãe Asus Prime B460M-K, Intel B460, mATX, DDR4;0
658;Placa Mãe ASRock A520M-HDVP, AMD AM4, Micro ATX, DDR4;0
659;Placa Mãe Gigabyte A520 Aorus Elite, AMD AM4, ATX, DDR4;0
660;Placa Mãe Gigabyte A520M Aorus Elite, AMD AM4, DDR4;0
661;Placa Mãe Gigabyte B450M S2H V2, AM4, Micro ATX, DDR4, (rev. 1.0);0
662;Placa Mãe ASRock Z590 PG Velocita, Intel LGA1200, ATX, DDR4, Wi-Fi, Bluetooth, Polychrome RGB Sync;0
663;Placa Mãe ASRock Z590M Phantom Gaming 4, Intel LGA 1200, Micro ATX, DDR4;0
664;Placa Mãe ASRock H570M Pro4, Intel LGA 1200, Micro ATX, DDR4;0
665;Placa Mãe ASRock, AMD AM4, Micro ATX, DDR4, Polychrome Sync RGB;0
666;Placa Mãe Galax A320M, AMD AM4, M-ATX, DDR4;0
667;Placa Mãe Asus TUF Gaming H570-PRO Wi-Fi, Intel LGA1200, DDR4, ATX;0
668;Placa Mãe Asus Prime B560-PLUS, Intel B560 Socket LGA1200, ATX, DDR4;0
669;Placa Mãe Asus EX-B560M-V5, Intel LGA1200, ATX, DDR4 Placa-Mãe Asus EX-B560M-V5, Intel LGA1200, ATX, DDR4;0
670;Placa Mãe Gigabyte B560M DS3H, Intel LGA 1200, Micro ATX, DDR4, (rev. 1.0);0
671;Placa Mãe Asus Prime B560M-K, Intel B560 LGA1200, mATX, DDR4;0
672;Placa Mãe ASRock 760GM-HD, AMD AM3/AM3+, Micro ATX, DDR3;0
673;Placa Mãe Gigabyte H510M S2H, Intel LGA 1200, Micro ATX, DDR4, RGB, (rev. 1.0);0
674;Placa Mãe MSI MAG B560 Tomahawk Wi-Fi, Intel LGA 1200, ATX, DDR;0
675;Placa Mãe Gigabyte X570S Aorus Pro AX , AMD AM4, ATX, DDR4, LED RGB, Wi-Fi, Bluetooth, (rev. 1.0);0
676;Placa Mãe Gigabyte Aorus X570 Aorus Pro, Wi-Fi, AMD AM4, ATX, DDR4, (rev. 1.2);0
677;Placa Mãe Gigabyte GA-B85M-D3PH, Intel LGA 1150, mATX, DDR3;0
678;Placa Mãe ASRock AM1B-MH, AMD AM1, mATX, DDR3;0
679;Placa Mãe Gigabyte GA-78LMT-USB3 KaBuM! E-Sports, AMD AM3+, mATX, DDR3;0
680;Placa Mãe ASRock N68-GS4 FX R2.0, AMD AM3+, mATX, DDR3;0
681;Placa Mãe Gigabyte GA-B150M-D3H, Intel LGA 1151, mATX, DDR4;0
682;Placa Mãe Asus M5A78L-M Plus/USB3, AMD AM3+, mATX, DDR3;0
683;Placa Mãe MSI H110M Gaming, Intel LGA 1151, mATX, DDR4;0
684;Placa Mãe Gigabyte GA-H110M-H, Intel LGA 1151, mATX, DDR4;0
685;Placa Mãe ASRock H110M-HG4, Intel LGA 1151, mATX, DDR4;0
686;Placa Mãe Asus H110M-CS/BR, Intel LGA 1151, mATX, DDR4;0
687;Placa Mãe Gigabyte GA-B150M-Gaming 3, Intel LGA 1151, mATX, DDR4;0
688;Placa Mãe Gigabyte GA-H110M Gaming 3, Intel LGA 1151, mATX, DDR4;0
689;Placa Mãe Gigabyte GA-AB350M Gaming 3, AMD AM4, mATX, DDR4;0
690;Placa Mãe Gigabyte GA-H270M Gaming 3, Intel LGA 1151, mATX, DDR4;0
691;Placa Mãe ASRock Z270 Killer SLI/BR, Intel LGA 1151, ATX, DDR4;0
692;Placa Mãe Asus Prime B250M-Plus/BR, Intel LGA 1151, mATX, DDR4;0
693;Placa Mãe MSI H110M Pro-VH Plus, Intel LGA 1151, mATX, DDR4;0
694;Placa Mãe Gigabyte Aorus Z370M Aorus Gaming, Intel LGA 1151, mATX, DDR4;0
695;Placa Mãe Gigabyte Aorus B360 Aorus Gaming 3, Intel LGA 1151, ATX, DDR4;0
696;Placa Mãe Gigabyte B360M D3H, Intel LGA 1151, mATX, DDR4;0
697;Placa Mãe ASRock H370 Pro4, Intel LGA 1151, ATX, DDR4;0
698;Placa Mãe MSI B360M Gaming Plus, Intel LGA 1151, mATX, DDR4;0
699;Placa Mãe MSI B360M Mortar, Intel LGA 1151, mATX, DDR4;0
700;Placa-Mãe MSI H310M Pro-VDH, Intel LGA 1151, mATX, DDR4;0
701;Placa Mãe Asus Prime H310M-E/BR, Intel LGA 1151, mATX, DDR4;0
702;Placa Mãe Gigabyte B360M DS3H, Intel LGA 1151, mATX, DDR4;0
703;Placa Mãe Asus Prime B450M-K, AMD AM4, mATX, DDR4;0
704;Placa Mãe Asus Prime Z390-P, Intel LGA 1151, ATX, DDR4;0
705;Placa mãe Gigabyte Aorus X570 Aorus Master, AMD AM4, ATX, DDR4;0
706;Placa-Mãe Asus ROG Strix X570-E Gaming, AMD AM4, ATX, DDR4;0
707;Placa Mãe Gigabyte Aorus Z390 I Aorus Pro Wi-Fi, Intel LGA 1151, Mini-ITX, DDR4;0
708;Placa-Mãe Gigabyte X299X Aorus Master p/ Intel LGA2066, E-ATX, DDR4;0
709;Placa Mãe Gigabyte TRX40 Aorus Pro Wi-Fi, AMD TRX4, ATX, DDR4, (rev. 1.0);0
710;Placa Mãe Gigabyte Z490 UD AC, Intel LGA 1200, ATX, DDR4;0
711;Placa-Mãe Asus Prime H410M-K, Intel LGA 1200, mATX, DDR4;0
712;Placa Mãe Asus Prime H410M-D, Intel LGA 1200, mATX, DDR4;0
713;Placa-Mãe Asus TUF Gaming B460-PRO (Wi-Fi), Intel LGA 1200, ATX, DDR4;0
714;Placa Mãe Asus TUF Gaming B460-Plus, Intel LGA 1200, ATX, DDR4;0
715;Placa-Mãe Asus ROG Strix Z490-E Gaming, Intel LGA 1200, ATX, DDR4;0
716;Placa Mãe Asus Prime B460 Plus, Intel LGA 1200, ATX, DDR4;0
717;Placa Mãe ASRock H470M-ITX/ac, Intel LGA 1200, Mini-ITX, DDR4;0
718;Placa Mãe ASRock H410M-HDV/M.2, Intel LGA 1200, Micro ATX, DDR4;0
719;Placa Mãe Asus ROG Strix B550-F Gaming Wi-Fi, AMD AM4, ATX, DDR4;0
720;Placa-Mãe MSI B365M Pro-VH, Intel LGA 1151, mATX;0
721;Placa-Mãe Asus TUF B450M-Pro S, AMD AM4, mATX, DDR4;0
722;Placa Mãe ASRock A520M-HDV, AMD AM4, Micro ATX, DDR4;0
723;Placa Mãe Gigabyte GA-H110M-S2H, Intel LGA 1151, Micro ATX, DDR3;0
724;Placa Mãe Gigabyte B550 Vision D, AMD AM4, DDR4;0
725;Placa-Mãe ASUS TUF Gaming B550-PLUS (WI-FI), AMD B550, ATX, DDR4 - 90MB15D0-M0EAY0;0
726;Placa Mãe ASRock H570M-ITX/ac, Intel LGA1200, Mini-ITX, DDR4, WiFi, Bluetooth;0
727;Placa Mãe Asus ROG MAXIMUS XIII HERO, Intel LGA1200, DDR4, ATX, Aura Sync RGB - 90MB15X0-M0EAY0;0
728;Placa Mãe Gigabyte Z590 Gaming X 1.0, Intel LGA 1200, ATX, DDR4, M.2 NVME, RGB Fusion;0
729;Placa-Mãe Gigabyte Aorus Master X570S (Rev. 1.0), AMD Socket AM4, ATX, DDR4, LED RGB, Wi-Fi, Bluetooth - X570S AORUS MASTER;0
730;Placa Mãe Gigabyte Z590I Aorus Ultra (rev. 1.0), Intel LGA 1200, Mini-ITX, DDR4, LED RGB, Wi-Fi, Bluetooth - Z590I AORUS ULTRA;0
731;Placa Mãe Gigabyte Z690I AORUS ULTRA (rev. 1.0), Intel LGA 1700, mini-ITX, DDR4, M.2 NVME - Z690I A ULTRA DDR4;0
732;Placa Mãe Asus Prime B660 Plus D4, LGA 1700 B660, ATX, DDR4;0
733;Placa Mãe MSI A520M PRO-VH, AMD AM4, mATX, DDR4;0
