ID;Descrição;Preço em R$
554;Pasta Térmica Gelid, Gc-extreme 10g - Tc-gc-03-02;129,32
555;Cooler FAN Motospeed Hyrax, 120mm, RGB, Rosa - HCL603P;249,99
556;Cooler Knup Para Processador Intel E AMD, RGB Gamer - Kp-vr330;71,00
557;Cooler FAN C3Tech, 120mm, RGB LED, 3 Pinos, Colorido - F9-L150;31,84
558;Kit Cooler FAN com 3 Unidades Cooler Master Sickleflow 120, ARGB, White Edition - MFX-B2DW-183PA-R1;278,86
559;Cooler Fan Toughfan 12, 120x120mm, Preto - Tt - Cl-f117-pl12bl-a;158,65
560;Cooler FAN EOX, 120mm, RGB LED Raibow, 3/4pin - C120;17,00
561;Cooler Para Gabinete Corsair  140mm, Led Blue, Ed. 2018, Co-9050087-ww, Af140;107,01
562;Cooler Para Processador GAMDIAS Boreas, RGB, 120mm, Preto - E1-410;118,02
563;Cooler Fan Noctua, 60mm, Marrom - NF-A6x25 5V;149,99
564;Cooler Para Processador Scythe Kotetsu Mark II, Intel e AMD, LGA 1200/1150/1151/1155/1156 - SCKTT-2000;254,90
565;Cooler Para HD Evercool, HD-117;35,85
566;Kit Cooler FAN com 2 Unidades Thermaltake TT Pure Duo 12, ARGB, Sync Radiator - CONT.CLF115PL12SWB;221,49
567;Cooler Para Processador Cooler Master Hyper 212 Spectrum - RR-212A-20PD-R1;264,91
568;Fan Cooler Master Mobius 120p ARGB,Preto - mfz-m2dn-24np2-r1;148,75
569;Water Cooler Nzxt Kraken 240, Com Display LCD, Intel e AMD, Intel e AMD, 240mm, Fans Pretas;1.199,25
570;Pasta Térmica Arctic Mx-6 8g - Actcp00081a;143,38
571;Water Cooler Cougar Aqua 360, RGB, 360mm, Intel e AMD, Preta - 3MAQU360 0001;799,00
572;Pasta Térmica Pcyes, Nitrogen, Max 1.5g - 12.5w/mk - Pcynm15125;57,90
573;Thermal Pad Arctic Tp-3, 100mm X 100mm X 0.5mm - Actpd00052a;64,27
574;Cooler Para Processador PCYES Nótus ST Standard, Intel, TDP 65W, 95mm - PAC95PRSL;28,86
575;Water Cooler Cooler Master Masterliquid ML240L V2, 240mm - MLW-D24M-A18PK-R2;999,90
576;"Suporte Cooler P/ Notebook até 17"" com 4 Coolers Fan, Led, USB - Dx006vm";122,40
577;Pasta Térmica Halnziye, Para Processador, 5g, Silver/cinza - Hy510;18,00
578;Water Cooler Thermaltake H360, ARGB, 360Mm, Intel E AMD, Sync/3 - CL-W300-PL12SW-A;983,83
579;Air Cooler Thermaltake TT Riing Silent 12 PRO, FAN, Alumínio - CL-P021- CA12RE- A;486,49
580;Watercooler Custom Tt, Pacific Gpu Block, Dp100-d5 Plus - Clw263-Pl00swa;2.219,67
581;Cooler Para Processador DEX Universal Duplo, Intel e AMD, 117x99x128mm, 1150, AM3, FM, Azul - DX-9100D;110,00
582;Cooler FAN Vinik VX Gaming V.RING, 120x120mm, LED, Para Gabinete, Verde;22,18
583;Kit Cooler FAN com 3 Unidades AEROCOOL Saturn 12 PRO, ARGB + HUB + Controle AEROCOOL;249,96
584;Air Cooler P/ Processador Cooler Master Hyper 212 Spectrum V3 - Rr-s4na-17pa-r1;202,26
585;Pasta Térmica PCYes OCX By Gelid, Seringa, 1g - OCX01GLD;69,90
586;Water Cooler NZXT Kraken X63, RGB, 280mm, Branco - RL-KRX63-RW;1.449,00
587;Water Cooler K-Mex Ice Gun, LED Multicolor, 240mm, Intel e AMD, Preto - WAC1;739,10
588;Cooler A Agua Gamer Gamdias Chione, M1a-280r;485,01
589;Kit 3 Coolers Brx, 120 mm, LED, RGB, Com Controle Remoto;161,63
590;Water Cooler Thermaltake Th240, ArGB, intel, Sync Snow Edition, Aio Liquid Cooler - Cl-w301-pl12sw-a;884,40
591;Cooler FAN EOX, 120mm, RGB LED Raibow, 3/4pin - Q120;23,00
592;Water Cooler Nzxt Kraken 240 ARGB, Com Display LCD, Intel e AMD, 240mm - Preto;2.139,90
593;Water Cooler Tt Th120 ArGB Sync, Snow Edition Allinone - Cl-W346-Pl12sw-A;544,41
594;Water Cooler Msi Mag Coreliquid 240r White V2 ARGB, 240mm,Branco;954,04
595;Cooler FAN OEX Game, 120mm, LED, Verde - F20;36,37
596;Cooler FAN C3Tech Storm, 80mm, Vermelho - F7L50RD;16,60
597;Pasta Térmica Profissional Implastec,Ts Pro 20g 6,2w/m.k;131,67
598;Cooler Fan Icegale Xtra Pwm 120mm Preto, 3000 Rpm 127 Cfm;221,68
599;Water Cooler NZXT Kraken, Z63, RGB, 280mm, Intel e AMD, AM4, Dual FAN 140mm, Tela LCD 2.3;1.673,10
600;Cooler Fan Lian Li Uni Fan Al120 V2 RGB, 1x120mm, Preto;269,90
601;Kit Cooler FAN 6 T-dagger para Gabinete, 120mm, RGB LED, Preto - t-tgf610 + Hub Para 10 Fan Deepcool;279,90
602;Fluido Gbawatercooler Pó De Diamante - Azul - 1l.;74,90
603;Water Cooler Gamdias Chione P3-360u RGB, 360mm,Preto;1.999,90
604;Kit Cooler Fan 5 unidades, Deepcool, Rf120b, 120mm, LED Blue;209,90
605;Water Cooler NZXT Kraken X53, RGB, 240mm, Intel e AMD, AM4, Dual FAN 120mm, Mangueiras Nylon - RL-KRX53-01;2.069,90
606;Cooler Para Processador Deepcool As500, AMD/Intel, RGB, Slim Tower, TGP 220W/PWM;494,00
607;Tubo Sólido Tt V-tubler Petg, 16mm, Od 500mm, Pack C/4 - Cl-w065-pl16tr-a;119,14
608;Cooler Fan Corsair AF120 SLIM, 120mm, RGB, Preto - CO-9050162-WW;159,99
609;Cooler FAN Cooler Master MF120L, 120mm, LED Vermelho - R4-C1DS-12FR-R1;59,99
610;Cooler Para Processador Akasa, 38x38, Para Chipset De Placa Mãe, Baixo Ruído - AK-210-BK;47,69
611;Cooler Para Gabinete C3tech F7-l120m 120x120x25mm LED Multicores;44,99
612;Water Cooler DeepCool Castle 360 EX, ARGB, 3 FANs, Branco - DP-GS-H12W-CSL360EXW;1.032,21
613;Water Cooler Lian Li Galahad Ii Trinity 360, Refrigeração Líquida, Água -  Ga2t36b;1.339,90
614;Cooler Para Processador Deepcool Ag400 Wh ARGB,Branco;199,90
615;Water Cooler, DeepCool - LS720;1.143,32
616;Cooler FAN Cooler Master MF120 Halo, ARGB, White Edition, Loop Duplo - MFL-B2DW-18NPA;111,32
617;Cooler FAN Bluecase Bulk, 120mm, LED Branco - BFR-11W;34,41
618;Thermal Pad Thermal Grizzly Minus Pad 8 120mm X 20mm X 3mm -100 ° C / + 250 ° C;146,29
619;Cooler FAN DEX, 200mm, RGB LED - DX-20W;99,99
620;Pad Térmico Pcyes Nitrogen Pad Extreme, 100 X 50 X 1.0mm - Pcynpe10148;74,99
621;Watercooler Custom Tt Pacific C360, 120mm, DDC - Cl-W243-Cu12sw-A;3.324,99
622;Kit Argb Aaja Starritmicos Fan120*3pc+cont Remoto C/fita;117,03
623;Water Cooler 240mm Lian Li Galahad Aio 240, Uni Fan Sl Edition, RGB, Branco - Ga-240sla-wh;1.099,80
624;Water Cooler DeepCool Gammaxx L120 V2, RGB, 120mm, Intel e AMD, Mangueiras De Nylon - DP-H12RF-GL120V2;414,64
625;Cooler FAN Bluecase, RGB, Para Gabinete - BF-06RGB;42,90
626;Water Cooler Asus ROG RYUO III 240, ARGB White Edition, 240mm, AMD e Intel, para PC - 90RC00J2-M0UAY0;1.499,99
627;Cooler Para Processador Akasa KS7, Intel, LGA 1200/1150/1151/1155/1156 - AK-CC6309EP01;168,48
628;Cooler Para Processador K-MEX AC02, LED ARGB, Intel e AMD, 92mm - AC02004200TXBOX;91,63
629;Water Cooler Corsair Icue H115i Elite 280mm, Fans Pretas, Com Bomba RGB;1.134,90
630;Kit Cooler FAN com 3 Unidades Cooler Master MF120, ARGB, Halo 3 Em 1, Gen 2 Pack, Com Controle ARGB;606,92
631;Cooler para gabinete Corsair Af140 Led C/02 Un - Co-905009;154,71
632;Cooler FAN EOX, 120mm, RGB LED, 3/4pin - R120;23,00
633;Cooler Para Processador DeepCool CK-AM209, AMD - DP-ACAL-A09;34,99
634;Cooler Para Processador GAMDIAS Boreas Lite, RGB, FAN 120mm - E1-410;96,63
635;Water Cooler Gigabyte Aorus Waterforce X360, LCD Display Aio RGB, 360mm;1.499,00
636;Kit Cooler FAN com 3 Unidades K-MEX Star, 120x120mm, ARGB;129,90
637;Pasta Térmica Arctic Mx-6 4g - Actcp00080a;87,48
638;Cooler FAN Gamdias Aura Ga1, 120mm, LED Duas Cores - Preto;110,80
639;Cooler FAN Cooler Master Sickleflow, 140mm, ARGB;82,90
640;Cooler Fan Lian Li Uni, Fan Al120 V2, RGB, 3in1, 3x120mm, Preto;806,00
641;Cooler FAN Bluecase, 160mm, RGB Ring LED - BFR-16RGB;39,10
642;Air Cooler Para Processador Nzxt T120 RGB 120mm,Preto;364,65
643;Water Cooler Xpg Levante RGB, 360mm;1.589,90
644;Cooler Para Processador Cooler Master A50, AMD, 95mm - RH-A50-26FK-R1;62,10
645;Radiador Bykski 480mm - RD480-TN;1.126,70
646;Cooler FAN Bluecase, 120mm, RGB LED, Controlável - BF-20RGB;61,80
647;Pasta Térmica Arctic, Mx-4 20g - Actcp00001b, 8.5 W/mk;248,79
648;Kit Cooler Fan com 4 unidades, Deepcool, Rf120r, 120mm, LED Vermelho;179,90
649;Pasta Térmica Thermal Silver Seringa, 5g  - 35390;16,92
650;Cooler Para Processador Universal DEX Duplo Red, Intel e AMD, 1150/AM3/FM - DX-9100 + Pasta Térmica, 15gr;120,70
651;Water Cooler - Cooler Master ML240 Core, 240MM, ARGB, Preto - MLW-D24M-A18PZ-R1;621,00
652;Bloco Barrow RGB Para Processador AMD AM3/AM4 - LTYK3A-04 V2;350,00
653;Pasta Térmica Gelid, Gc-extreme, 1g - Tc-gc-03-d;37,32
654;Cooler Para Processador Goldentec, Intel, GT 46913, LGA 1150/1151/1155/1156;55,79
655;Pasta Térmica Implastec Pote Com 50G;10,33
656;Cooler FAN Redragon Buri Cc-1055b, 120MM, LED Azul - Preto;114,24
657;Cooler Para Processador AEROCOOL Verkho 2, Preto;79,80
658;Pasta Térmica Pcyes Nitrogen Max 50g, 12.5w/mk - Pcynm50125;169,18
659;Kit 3 Coolers Duo 12 Pro ARGB + HUB + Controle Aerocool;249,22
660;Cooler FAN C3Tech, RGB LED - F7- L210RGB;55,44
661;Pad Térmico Thermal Grizzly Minus Pad 8 - 120 X 20 X 1.5mm - Tg-mp8-120-20-15-1r;156,59
662;Air Cooler Deepcool Ag500, ARGB - R-Ag500-Bkanmn-G;245,00
663;Cooler FAN Lian Li Uni, 120mm, RGB, Preto - AL120;279,90
664;Cooler FAN Corsair LL120, 120mm, RGB, White - CO-9050091-WW;229,00
665;Kit Cooler FAN 3 T-dagger para Gabinete, 120mm, RGB LED, Preto - T-TGF610, + Hub para 4 Fan Deepcool;159,90
666;Kit 5 Cooler Fan Deepcool Rf120, Gamer RGB Rainbow Pwm, 120mm;249,90
667;Kit Cooler Fan 2 Unidades Corsair AF120 SLIM, 120mm, RGB, Branco - CO-9050165-WW;379,99
668;Water Cooler Corsair Icue H100i Elite 240mm, Fans Pretas, Com Bomba RGB;1.139,00
669;Water Cooler GAMDias Chione RGB, 360mm, Intel e AMD - P2-360R;804,87
670;Pasta Térmica Noctua, Nt-h1 3.5g;149,00
671;Cooler FAN DEX, 140mm, LED Vermelho - DX-14T;16,90
672;Cooler FAN Corsair iCUE LINK QX120, 120mm, RGB, Branco - Kit de expansão, Ventoinha RGB de domo magnético de 120mm - CO-9051005-WW;279,99
673;Cooler Para Processador Para Processador Brazil PC Universal Ice, Intel e AMD, 165W;19,95
674;Air Cooler Redragon Rind, Preto Cc-1054, RGB - 120mm;246,36
675;Thermal Pad Thermal Grizzly Minus Pad 8 30mm X 30mm X 1.0 Mm;76,42
676;Cooler Para Processador Intel Socket Lga 1150/1151/1155/1156, Goldentec Gt Fan;82,89
677;Cooler Para Processador T-Dagger, LED Vermelho, Intel e AMD, 90mm, 2 Heat Pipes, TDP 80W, 48CFM - T-GC9109 R;73,81
678;Kit Cooler Fan com 4 unidades, Deepcool, Rf120r, 120mm, LED Blue;179,90
679;Kit Cooler FAN 5 T-dagger para gabinete, 120mm, RGB LED, Preto - t-tgf610, + Hub Para 10 Fan Deepcool;229,90
680;Water Cooler Gamemax Ice Chill 240, ARGB, 240mm, Intel e AMD, Preta;504,14
681;Pad Térmico Pcyes Nitrogen Pad Extreme, 100 X 50 X 2.0mm - Pcynpe20148;77,52
682;Pasta Termica Ts Pro Cinza 4 Gramas;25,42
683;Pasta Termica Tt Tg-60 2,5ml/cond.termica 52 W/mk Cl-o034-grosgm-a;103,73
684;Cooler FAN C3Tech Storm, 120mm, LED, Vermelho - F7-L130RD;24,21
685;Pasta Térmica Arctic, Mx-6 2g - Actcp00079a;82,64
686;Fluido Gbawatercooler Pó De Diamante - Branco - 1l.;89,90
687;Kit Cooler FAN com 2 Unidades Trust GXT 770, RGB, 1200 RPM, Para Gabinete;146,90
688;Pasta Termica Pcyes Pcynb5055 Nitrogen Basic 50g, 5.5w/mk;87,89
689;Water Cooler Nix 2 White 240mm ArGB - Tdp 250w - Pcywcnix240w;449,87
690;Cooler Para Processador PCYES Nótus A, LED Vermelho, AMD, TDP 100W, 120mm - PAC120PTLV;125,10
691;Cooler Para Processador T-Dagger, LED Azul, Intel e AMD, FAN 90mm, 2 Heat Pipes, TDP 80W, 48CFM - T-GC9109 B;64,80
692;Pasta Térmica Deepcool Gamer Storm G15, Seringa 1.5g, 5.2 W/M-K - DP-GS-TP-G15;31,97
693;Water Cooler GAMDias Chione Lite, RGB, 240mm - M2-240;599,00
694;Kit Fan Gamer, Deepcool Fc120, White RGB Com 3 Fans - Branco;504,49
695;Cooler Para Processador Cooler Master Hyper 212, ARGB;253,75
696;Water Cooler Nzxt Kraken Elite 280 ARGB, Com Display LCD, Intel e AMD, 280mm, Branco;2.428,69
697;Kit 3 Fans Gamer Deepcool Fc120, Preto, Argb, 120mm;412,87
698;Cooler Exaustor Dex, Retirar Ar Quente Do Notebook, Preto - DX-1000;65,00
699;Cooler Para Processador Dex 9100d, LED Verde, AMD/Intel - DX-9100D;110,00
700;Pad Térmico Thermal Grizzly Minus Pad 8 - 120 X 20 X 2.0mm - Tg-mp8-120-20-20-1r;138,79
701;Air Cooler Deepcool As500 Plus, ARGB, 140mm, Intel E Amd, Preto - R-As500-Bknlmp-G;578,50
702;Water Cooler Cooler Master Masterliquid ML240L V2, ARGB - MLW-D24M-A18PA-R2;513,83
703;Water Cooler Multi Warrior Borys, RGB, 120mm, Intel e AMD, Preto - GA183;315,90
704;Pasta Térmica PCYES Tz3, Seringa, Cinza, 3g - Pcytz3;59,88
705;Water Cooler Corsair Icue H150 RGB, 360mm;829,00
706;Water Cooler 280mm Gigabyte Aorus Waterforce 280, ARGB, AMD/Intel, Preto - Gp-aorus Waterforce 280;1.076,40
707;Kit Cooler FAN com 3 Unidades Multi Warrior Harb, 120mm, Verde - GA195;99,90
708;Water Cooler GAMDias Chione Lite, ARGB, 120mm - E2-120;257,53
709;Cooler FAN AEROCOOL Duo 12, 120x120x25mm, ARGB, Preto - 73855;42,82
710;Kit 5 Cooler Fan One Power Radiant X5, 120mm, Com Controladora Argb - Fn-702;220,92
711;Water Cooler DeepCool LS320, ARGB, 120mm;599,89
712;Fan Para Gabinete Pcyes Huracan H1 Led Azul 1200 Rpm, 33748;64,90
713;Fan Water Cooler Knup Fenrir, Intel Amd, CPU, LED, RGB, 3 PINOS;230,14
714;Water Cooler Cooler Master Illusion, ARGB, 240mm, Branco - ML240;740,29
715;Cooler Para Processador Knup Universal, 120mm - KP-VR300;39,85
716;Cooler Para Processador Scythe Katana 5, Intel e AMD, 92mm - AK860EF;199,90
717;Cooler Para Processador PCYES KX X, ARGB, 120mm - PCYACKZX;225,25
718;Water Cooler Cooler Master Masterliquid ML240 Illusion, 240mm, RGB, Intel e AMD, Branco - MLX-D24M-A18PW-R1;729,99
719;Cooler Para Processador Segotep Universal Intel E AMD, 80mm, Torre Frozen Tower T2;35,70
720;Pasta Termica Thermal Grizzly, Kryonaut, Ultra High Performance, Seringa, 5,5g  - TG-K-015-R;212,42
721;Pad Térmico Thermal Grizzly Minus Pad 8 - 120 X 20 X 1mm - Tg-mp8-120-20-10-1r;117,89
722;Pasta Térmica Implastec, 50 Gramas;10,12
723;Water Cooler PCYES NIX 2, ARGB, 360mm - PCYWCNIX360;899,00
724;Water Cooler Corsair H60x Elite, RGB, 120mm, AMD e Intel, Preto - CW-9060064-WW2;499,99
725;Cooler FAN Thermaltake TT UX200 SE ARGB Lighting, Intel e AMD, 170W - CL-P105-AL12SW-A;205,93
726;Cooler Para Processador Evus Cp-95 Rainbow, Compatível C/ Intel E AMD;83,56
727;Water Cooler Lian Li Galahad Ii Trinity Sl-inf, ARGB, 240mm, Branco;1.267,09
728;Cooler Liketec Lighter, RGB, 120x120x25mm, Preto;24,21
729;Cooler Para Processador Low Profile Cooler Master H115 -  Lga1150, Lga1151, Lga1155, Lga1156, Lga1200 - Dp6-8d1sa-i1;52,87
730;Pasta Térmica Tt, Tg-30, 4,5w/mk - Cl-o023-grosgm-a;111,09
731;Water Cooler Deepcool Ls320 Wh, RGB, 120mm, Intel e AMD, Branco;610,30
732;Water Cooler Nzxt Kraken Elite 280, Com Display LCD, Intel e AMD, 280mm, Fans Pretas;2.849,90
733;Pad Térmico Thermal Grizzly Minus Pad 8 - 30 X 30 X 0.5mm - Tg-mp8-30-30-05-1r;84,59
734;Pasta Termica Aigo Seringa 2g Aigo-pro Gaming 6.0 Wmk;39,90
735;Cooler Para Processador Cooler Master I71C, RGB LED, Intel, 120mm, Preto - RR-I71C-20PC-R1;165,36
736;Kit Cooler FAN com 2 Unidades DeepCool CF140, RGB, 1200 RPM, Para PC;316,69
737;Cooler Fan Arctic P12 Max Pwm 120mm Preto, ACFAN00280A;136,49
738;Cooler Para Notebook 6 Fans, Led E USB Hub, Bright - Bc002;149,00
739;Thermal Pad Thermal Grizzly Minus Pad 8 30mm X 30mm X 1.5mm -100 ° C / + 250 ° C;90,89
740;Pasta Térmica Rise Mode Cold Seringa, Para Processador Pc Gamer, Video Game 5g, Cinza - Rm-tg-01-cld;42,09
741;Water Cooler Thermaltake Th360, ArGB Sync Snow/3x ArGB, 120Mm, Branco - Cl-W302-Pl12sw-A;1.429,70
742;Cooler Para Processador DEX Universal, LED;95,00
743;Cooler Ventoinha, Ventilador, 40x40x20mm, 12v;17,90
744;Cooler FAN Vinik, 120mm, Preto - CF120;17,97
745;Cooler Para Processador DEX, RGB, Intel e AMD - DX-7001;59,99
746;Cooler Brazilpc Cl811, Para Intel E AMD;15,90
747;Cooler FAN Corsair AF120, 120mm, LED Vermelho;47,76
748;Cooler Fan  C3tech,Com Led 120mm, F9-l110m, Multicores Gaming;13,62
749;Water Cooler Lian Li Galahad II Trinity RGB, 240mm, Preto;950,29
750;Water Cooler Msi Mag Coreliquid C360 ARGB, 360mm, Preto;1.395,99
751;Water Cooler Cooler Master Masterliquid PL240 Flux White Edition, RGB, 240mm, AMD, Branco - MLY-D24M-A23PZ-RW;899,99
752;Thermal Pad Grizzly, Minus PAD 8, 120x20x1MM, TGg-MP8 - 120 - 20- 1- 2R;175,09
753;Water Cooler Lian Li Galahad II Trinity RGB, 240mm, Branco;950,29
754;Water Cooler DeepCool Castle V2, RGB, 240mm, Intel e AMD - DP-GS-H12AR-CSL240V2;809,91
755;Kit Cooler FAN com 5 Unidades GAMDIAS Aeolus, 120mm, RGB, Com Controladora - M2-1205R;359,91
756;Cooler Para Processador Cooler Master A71C, ARGB, 120mm, AM4, Preto;163,80
757;Cooler Para Processador Scythe Choten, Intel e AMD, LGA 1200/1150/1151/1155/1156 - SCKTT-2000;199,90
758;Pad Térmico Thermal Grizzly Minus Pad 8, 120X5mm - TG-MP8-120-20-05-2R;143,79
759;Pasta Termica Criofuze Violeta Roxo,2 Gramas - Mgy-nosg-n07m-r1;83,56
760;Water Cooler DeepCool G-GAMMAXX L360, A-RGB, 360mm, INTEL/AMD -  DP-H12CF-GL360-ARGB;827,75
761;Pasta Térmica Gelid Gc-extreme, 3.5g - Tc-gc-03-a;78,00
762;Water Cooler Cooler Master Masterliquid ML360R V2, RGB, Para Processador - MLX-D36M-A20PC-R1;1.749,90
763;Kit Cooler FAN 4 T-dagger para gabinete, 120mm, RGB LED, Preto - t-tgf610, + Hub Para 4 Fan Deepcool;169,90
764;Cooler Para Processador Segotep Intel/AMD 1150/1151/1155/1156, 90mm, Frost Castle 90;20,40
765;Cooler FAN DeepCool RF120W, 120mm, LED - DP-FLED-RF120-WH;51,29
766;Cooler FAN Rise Mode Wind Rainbow, 120mm - RM-WN-02-RGB;32,90
767;Cooler FAN C3Tech, RGB LED - F7-l500RGB;195,16
768;Water Cooler DeepCool LS520, ARGB, 240mm;909,74
769;Cooler FAN Corsair AF120, 120mm, LED Azul;55,66
770;Pasta Térmica Cooler Master Gel Maker 40g - Mgz-ndbg-n40g-r1;159,46
771;Pasta Termica, Up, Bisnaga 10g, Implastec;25,20
772;Pasta Térmica Aerocool Baraf-s 2g;29,64
773;Kit Cooler FAN 5 T-dagger para Gabinete, 120mm, RGB LED, Preto - T-TGF610;159,90
774;Cooler FAN Bluecase, 120mm, RGB LED Colorido - BF-06RGB;58,71
775;Cooler Para Cpu Deepcool Ag620 ARGB, Dual Tower, Preto, 12cm;527,89
776;Cooler Para Processador Scythe Big Shuriken 3, RGB;284,00
777;Kit De 3 Ventoinha Branca Nexusgamer,12cm Nx120 K3w Argb;199,90
778;Aircooler Cooler Master Hyper 212 Halo White ARGB, 120mm;224,60
779;Cooler para Processador Noctua, Intel e AMD, 140mm, Prata - NH-D15S;799,99
780;Water Cooler DeepCool GAMMAXX L120T, LED, 120mm, Vermelho - DP-H12RF-GL120TR;351,90
781;Kit Cooler Fan com 3 unidades, Deepcool, Rf120b, 120mm, LED Blue;149,90
782;Kit Cooler FAN com 3 Unidades Multi Warrior Harb, 120mm, Azul - GA193;183,59
783;Water Cooler Deepcool Ls520 Wh, LED/RGB, Fan 120mm, Intel E Amd, Branco - R-Ls520-Whamnt-G-1;965,55
784;Cooler Para Processador Thermaltake UX100, ARGB, 120mm, 1800 RPM - CL-P064-AL12SW-A;90,93
785;Cooler Fan Icegale Xtra Pwm 140mm Preto 2500 Rpm 169 Cfm;303,03
786;Water Cooler Kraken X63, RGB, 280mm - RL-KRX63-01;2.869,90
787;Cooler Para Processador AEROCOOL, ARGB, Core Plus;102,65
788;Water Cooler Cooler Masterliquid ML120L, Intel e AMD - MLW-D12M-A18PK-R2;252,58
789;Pasta Térmica, Implastec - Votorantim - Pote 15g;26,09
790;Pasta Térmica, Deepcool, EX750, 3g;53,55
791;Water Cooler Gamer Rise Mode, ARGB, Intel/AMD, 240mm, Preto - Rm-wcb-04-argb;429,99
792;Kit Cooler FAN com 3 Unidades Multi Warrior Harb, 120mm, Vermelho - GA194;105,65
793;Cooler Para Processador Hoopson Universal, Intel e AMD, 775/1155/1150/AM3 - CL-170G;35,00
794;Cooler FAN Corsair LL Series, 140mm, RGB - CO-9050073-WW;186,47
795;Water Cooler 240mm Deepcool Castle 240 V2, RGB, AMD/intel, Preto - Dp-gs-h12ar-cs240v2;417,00
796;Cooler FAN Neologic Gamer, 120mm, LED Rainbow - NL-NEOCOLOR;23,31
797;Cooler Para Processador DEX, Intel e AMD, FAN, Preto, 120mm - DX - 2000;159,99
798;Cooler FAN Corsair Icue P140, 140mm, RGB;133,11
799;Pasta Térmica Gv 50g Bisnaga, Pti.050;8,89
800;Pasta Termica Pcyes Nitrogen Basic, 4G, 5.5W/MK - Pcynb0455;19,58
801;Cooler FAN Bluecase Bulk, 120mm, Ring Azul - BFR-11B;34,41
802;Water Cooler Evus V2.0 Siberian Series, LED Azul, 120mm - WC-120BL;279,58
803;Cooler FAN Redragon Buri Cc-1055r, 120mm, LED Vermelho - Preto;118,95
804;Cooler FAN Thermaltake ToughCooler 12, 120mm, Racing Green - CL-F117-PL12RG-A;174,51
805;Cooler Para Processador Knup, Intel, LGA 1156/1155/1150/1151, RPM 2200;34,59
806;Cooler FAN GV, 80x80mm, 25mm, 3-pinos, 12V, Col.008;10,04
807;Cooler Para Processador DeepCool Assassin III, Intel e AMD, 140 mm - DP-GS-MCH7-ASN-3;739,09
808;Cooler Para Processador Brazil PC BPC90ZF, 80MM, Vermelho;51,29
809;Kit 2 Thermal Pad Gelid Gp-ultimate, 120mm X 20mm X 2.0mm, 15 W/mk;161,24
810;Cooler Para Processador GV Universal, Intel e AMD, Col.607 - DX-7120;29,64
811;Pasta Térmica Arctic, Mx-4, 2g - Actcp00007b, 8.5 W/mk;47,81
812;Pasta Térmica PCYES Tz1, Seringa, 1.5g, Cinza - Pcytz1;25,00
813;Kit Cooler Fan com 3 unidades, Deepcool, Rf120b, 120mm, LED Vermelho;149,90
814;Kit Cooler FAN Lian Li Li-Bora Digital, 120Mm, RGB, PWM, Com Controladora, HUB, BR Digital-3R, Prata - 3 Unidades;289,90
815;Water Cooler Gigabyte Aorus Waterforce, ARGB, 240mm, Para PC, Preto - GP-AORUS WATERFORCE 240;999,99
816;Pacific Hard Tube Bender Kit / Tool Kit - Cl-W093-AL00BL-A;659,98
817;Cooler Para Processador Goldentec, 1150/1151/1155/1156;23,80
818;Pasta Térmica DeepCool Gamestorm G40, Seringa, C/ Nano Tecnologia - Dp-gs-tp-g;42,50
819;Water Cooler Asus ROG RYUO III 240, ARGB, 240mm, AMD e Intel, para PC - 90RC00J1-M0UAY0;1.399,99
820;Coooler FAN Corsair AF140, LED Vermelho - CO-9050089-WW;178,44
821;Cooler Para Processador AEROCOOL Cylon 4F, ARGB, Branco;289,90
822;Kit Coolers, 3 unidades, Maxxtro Bourne,  120mm, RGB - Bourne 3em1;187,20
823;Cooler FAN Bluecase, 120mm, RGB LED, Ring S-LED;50,39
824;Cooler para Processador Noctua, AMD/Intel, 140mm, Marrom e Prata - NH-U14S;799,99
825;Cooler Para Processador Hoopson, LED Verde, Intel e AMD - CL-180;76,72
826;Pasta Termica Pcyes Nitrogen Pro, 1.5g - 8.5w/mk - Pcynp1585;30,43
827;Cooler Para Processador Knup Universal, RGB LED, 65W - KP-VR301;33,94
828;Water Cooler Gigabyte X 240 Aorus Waterforce, ARGB, 120mm;1.214,10
829;Cooler FAN Corsair AR120, 120mm, RGB, Compatível com ARGB, Preto - CO-9050166-WW;149,99
830;Kit 4 Thermal Pad Arctic, 100mm X 100mm X 1.5mm - Actpd00022a;251,74
831;Cooler Para Processador Pcyes Lorx 92mm Tdp 95w intel/AMD - Aclx92bl;47,32
832;Water Cooler NZXT Kraken 240 RGB, 240mm, Intel e AMD, Preto - RL-KR240-B1;1.199,99
833;Kit Cooler FAN 3 T-dagger para Gabinete, 120mm, RGB LED, Preto - t-tgf610;129,90
834;Cooler FAN Scythe Kaze Flex, 120mm, RGB, 800 RPM, Sem PWM - SU1225FD12LR-RD;125,99
835;Pasta Térmica, Akasa AK-455, Seringa 1.5g;44,99
836;Water Cooler GAMDias Chione, RGB, 120mm, Com Controlador - E2 - 120R;469,20
837;Cooler Fan Thermaltake Fan Tt Toughfan 12, 120mm, Azul-turquesa - Cl-f117-pl12tq-a#;172,84
838;Cooler FAN Corsair QL120, 120mm, RGB, PWM, Single - CO9050097WW;299,00
839;Water Cooler - Cooler Master, Masterliquid 240l Core, 240mm, Intel e Amd, ARGB, Para Processador, Branco;622,17
840;Cooler Para Processador C3tech, LED Multicores, Intel E AMD, 120mm - Fc-l100m;161,96
841;Cooler Para Processador Hoopson Gamer Universal, RGB LED, 120mm - CL-200C;75,16
